Unnamed: 0,id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
61,829358,Queen of Spades,Queen of Spades,en,"According to legend, an ominous entity known as the Queen of Spades can be summoned by performing an ancient ritual. Four teenagers summon the Queen of Spades, but they could never imagine the horrors that await them.",She will reign.,2021-06-11,/4IKBzVBPLXu9p5cfEfdJjHdlafV.jpg,164.687,66,6.6,0.0,0.0,91,Released,False,/5UANdP8xXHyVOGknfJlzQ7muLj3.jpg,Horror,,
62,926762,Living with Chucky,Living with Chucky,en,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",It Isn't Child's Play,2022-08-13,/gYmB6qXGh0dECa3g5MqsUMwLcXZ.jpg,163.646,2,2.0,0.0,0.0,105,Released,False,,"Documentary, Horror",,
63,870671,The Hunting,The Hunting,en,"When a mysterious animal attack leaves a mutilated body in the forest, a conservative small town detective must enlist the help of an eager wildlife specialist to uncover the dark and disturbing truth that threatens the town.",Hunger runs deep.,2022-01-21,/kvhrltQIRp1u84ao9uj52YPaWNY.jpg,163.448,28,4.9,0.0,0.0,91,Released,False,/q2KFBGyUSzHDhNqXEYv2LqTWVSz.jpg,Horror,,
64,938596,Bull Shark,Bull Shark,en,A hungry shark begins feeding on some unsuspecting lake goers in a small Texas town.,,2022-02-05,/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg,161.874,52,5.5,0.0,0.0,80,Released,False,/mzfxTIA4vsPwdXC5zUZbDOSwTr3.jpg,"Horror, Thriller",,
65,424139,Halloween,Halloween,en,"Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",Face Your Fate.,2018-10-18,/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg,158.374,3974,6.5,10000000.0,253688035.0,106,Released,False,/crn09DUYgmFUPbOroxt1tQSoi0r.jpg,"Horror, Thriller",91361.0,Halloween Collection
66,520763,A Quiet Place Part II,A Quiet Place Part II,en,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",Silence is not enough.,2021-05-21,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,153.956,4721,7.6,61000000.0,297372261.0,97,Released,False,/rBWF1zHdU2abEfmhAoLMr3PUJC5.jpg,"Horror, Science Fiction, Thriller",521226.0,A Quiet Place Collection
67,609972,Paranormal Activity: Next of Kin,Paranormal Activity: Next of Kin,en,"Margot, a documentary filmmaker, heads to a secluded Amish community in the hopes of learning about her long-lost mother and extended family. Following a string of strange occurrences and discoveries, she comes to realize this community may not be what it seems.",The activity is reborn.,2021-10-29,/bXAVveHiLotZbWdg3PKGhAzxYKP.jpg,149.767,426,6.4,0.0,0.0,98,Released,False,/39EQTf94Lckdo8yzS1CdWQSgmen.jpg,"Horror, Mystery, Thriller",41437.0,Paranormal Activity Collection
68,631843,Old,Old,en,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,It's only a matter of time.,2021-07-21,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,148.823,3080,6.5,18000000.0,90112510.0,108,Released,False,/iTgM25ftE7YtFgZwUZupVp8A61S.jpg,"Horror, Mystery, Thriller",,
69,522444,Black Water: Abyss,Black Water: Abyss,en,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",Descend into fear,2020-07-09,/pmAv14TPE2vKMIRrVeCd1Ll7K94.jpg,147.567,351,5.1,0.0,0.0,98,Released,False,/fRrpOILyXuWaWLmqF7kXeMVwITQ.jpg,"Adventure, Horror, Mystery, Thriller",730166.0,Black Water Collection
70,633802,Приворот. Чёрное венчание,Dark Spell,ru,Terror strikes when a heartbroken woman uses black magic to get her husband back.,Until Death Tears Them Apart,2021-02-11,/2AbGdSGlU6CpiV3lswHUgE5CdAA.jpg,146.99,120,6.8,0.0,532054.0,92,Released,False,/o2OSpKzXuB1edCDyVC2MXAxXwyJ.jpg,"Fantasy, Horror, Mystery, Romance, Thriller",,
71,926899,The House,The House,en,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",Three visionary tales. One unforgettable place.,2022-01-14,/iZjMFSKCrleKolC1gYcz5Rs8bk1.jpg,145.57,740,7.0,0.0,0.0,97,Released,False,/hk4PwhKhT7q7jp1lvA8aiYqDluy.jpg,"Animation, Comedy, Drama, Fantasy, Horror",,
72,159211,The Haunting of Helena,The Haunting of Helena,en,"After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helena’s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",She's coming for her.,2013-01-14,/iB8rf8FYHGlrbmLybCo6Mpg8hNt.jpg,142.934,129,5.5,0.0,0.0,87,Released,False,/uEWCi9fc89m9qS5SNshlvxkSsLJ.jpg,"Horror, Thriller",,
73,75624,劇場版 NARUTO -ナルト- ブラッド・プリズン,Naruto Shippuden the Movie: Blood Prison,ja,"After his capture for attempted assassination of the Raikage, leader of Kumogakure, as well as killing Jōnin from Kirigakure and Iwagakure, Naruto is imprisoned in Hōzukijou: A criminal containment facility known as the Blood Prison. Mui, the castle master, uses the ultimate imprisonment technique to steal power from the prisoners, which is when Naruto notices his life has been targeted. Thus begins the battle to uncover the truth behind the mysterious murders and prove Naruto's innocence.",,2011-07-30,/4WT7zYFpe0fsbg6TitppiHddWAh.jpg,142.096,404,7.2,0.0,0.0,108,Released,False,/Abv3ZtGV2NXxPimArb3LDLg2bDH.jpg,"Action, Animation, Comedy, Horror, Mystery, Thriller",23616.0,Naruto Collection
74,11932,Bride of Chucky,Bride of Chucky,en,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",Chucky gets lucky.,1998-10-16,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,139.831,1495,6.0,25000000.0,50671850.0,89,Released,False,/9gDzYmuy4Gait4GgeGiKdh68XvF.jpg,"Comedy, Horror",10455.0,Child's Play Collection
75,666479,Sonríe,Sonríe,eo,Murder collective maintains a compound where they film all the murders and mayhem they commit.,,2012-10-23,/rbqT3aUm4nMiBhpquxWnxGZRDjW.jpg,138.633,1,2.0,0.0,0.0,0,Released,False,,Horror,,
76,23823,Wrong Turn 3: Left for Dead,Wrong Turn 3: Left for Dead,en,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",What you don't see will kill you.,2009-10-20,/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,138.012,904,5.6,3000000.0,0.0,91,Released,False,/jncviKGvFlxdeh6vYWe9g4LmG3j.jpg,"Horror, Thriller",52985.0,Wrong Turn Collection
77,775943,Llanto Maldito,Tarumama,es,"Sara and Óscar, a couple going through a marital crisis, decide to spend a week in a remote country cabin with their two children, Alicia and Tomás. The family tries to have a quiet time, but something strange happens there. There is a woman who prowls through the forest and cries uncontrollably looking for a baby she has just lost. This deeply affects the family who will have to stay together to survive this nightmare.",,2021-07-29,/yDCIUtqZDc9JCKuxRGiqwMuDjUE.jpg,137.971,27,4.5,0.0,0.0,90,Released,False,/oHBvyYLhYQqMIvMVD09wLAAl0LG.jpg,"Drama, Horror",,
78,259693,The Conjuring 2,The Conjuring 2,en,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,The next true story from the case files of Ed and Lorraine Warren.,2016-06-08,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,137.18,7061,7.3,40000000.0,320392818.0,134,Released,False,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,"Horror, Thriller",313086.0,The Conjuring Collection
79,72190,World War Z,World War Z,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,2013-06-20,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,131.399,13440,6.8,200000000.0,531865000.0,116,Released,False,/zxpEFyKDxaU8kjMB3vWao7B5V2p.jpg,"Action, Drama, Horror, Science Fiction, Thriller",,
80,439079,The Nun,The Nun,en,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",Pray For Forgiveness,2018-09-05,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,131.032,5393,5.8,22000000.0,365550119.0,96,Released,False,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,"Horror, Mystery, Thriller",968052.0,The Nun Collection
81,854535,The Legacy of Chucky,The Legacy of Chucky,en,"A celebration of the 30+ year legacy of the Child’s Play franchise and iconic character, Chucky, with never-before-seen interviews with franchise creator and actors.",,2021-07-25,/xDUsJtuTuwmBeQPAiYqLD490sSF.jpg,128.64,12,6.4,0.0,0.0,10,Released,False,/iSzNj1WBYQ8RUBHJJL7AO9QwDnF.jpg,"Documentary, Horror",,
82,811072,Dos,Two,es,"Two people, a man and a woman, wake up naked and with their abdomens attached to each other.",,2021-07-23,/5P7QwmoYl70tsRZ8e0VnI9RI1MF.jpg,127.062,266,5.4,0.0,0.0,71,Released,False,/Aqp47Dbz8f1wnVU1qKvFFXQFROr.jpg,"Horror, Thriller",,
83,184345,A Haunted House 2,A Haunted House 2,en,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",It'll scare the #2 out of you.,2014-04-17,/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,125.807,1126,6.0,4000000.0,25343661.0,87,Released,False,/6gycezbvc8iHSune1Evq79dcYIY.jpg,"Comedy, Horror",251937.0,A Haunted House Collection
84,71672,Wrong Turn 4: Bloody Beginnings,Wrong Turn 4: Bloody Beginnings,en,"A group of friends take refuge in a deserted sanatorium after they are left stranded in a snowstorm. Later, the place becomes a death trap when man-eating cannibals surround them.",Frost Is Not The Only Thing That Bites In the Snow!,2011-10-17,/r1JNXwJkKO696NlGTyqkw96yoT9.jpg,125.455,857,5.7,3000000.0,0.0,93,Released,False,/8rLQnFUh8R3glHBRuZ2j0dXJX9o.jpg,"Horror, Thriller",52985.0,Wrong Turn Collection
85,13186,Wrong Turn 2: Dead End,Wrong Turn 2: Dead End,en,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,Evil Awaits.,2007-08-25,/nptL3mMWNNssU78Lcfb3LaXQEqu.jpg,123.581,1084,6.0,4000000.0,0.0,96,Released,False,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,"Horror, Thriller",52985.0,Wrong Turn Collection
86,943221,Mal de Ojo,Mal de Ojo,es,"Nala, a thirteen-year-old girl from the city, travels with her family to her grandmother's home in the countryside, to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...",,2022-09-22,/tshEIrdYNHQYubiiRz8mRZR6KQA.jpg,122.085,4,3.3,0.0,0.0,0,Released,False,/xOcwcyLM2lqXCrZG8AIHC8DXElF.jpg,Horror,,
87,504175,Chucky's Vacation Slides,Chucky's Vacation Slides,en,"Chucky, Tiffany and Glen tell about their travels.",,2005-06-07,/jY94G1fgaHkejIQW22XMoGE5mkA.jpg,119.795,7,6.3,0.0,0.0,3,Released,False,,"Comedy, Horror",,
88,561,Constantine,Constantine,en,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Hell wants him, Heaven won't take him, Earth needs him.",2005-02-08,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,119.677,5863,7.0,100000000.0,230884728.0,121,Released,False,/tIG8FwHRiHLOlWJdizp2oxdkSL2.jpg,"Action, Fantasy, Horror",1025281.0,Constantine Collection
89,516329,Antlers,Antlers,en,"A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",Pray it desires not you.,2021-10-28,/cMch3tiexw3FdOEeZxMWVel61Xg.jpg,119.584,782,6.3,0.0,18312201.0,99,Released,False,/9fzNf2QcsHVvdx5g5QUOgAWpADw.jpg,"Drama, Horror, Mystery",,
90,630586,Wrong Turn,Wrong Turn,en,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",This land is their land.,2021-01-26,/4U1SBHmwHkNA0eHZ2n1CuiC1K1g.jpg,119.017,804,6.0,0.0,3777969.0,110,Released,False,/6XVqVAMOsKL5C26pHesiAawuGYW.jpg,"Horror, Thriller",,
91,360784,Hidden,Hidden,en,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,Fear will find you.,2015-09-15,/oiNc4aTeaUMVNkxL0UWnezmKJgM.jpg,117.32,712,6.8,0.0,0.0,83,Released,False,/6yIdUIeAXfqUzH93CGDWHsj44AG.jpg,"Horror, Thriller",,
92,345940,The Meg,The Meg,en,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",Chomp On This,2018-08-09,/xqECHNvzbDL5I3iiOVUkVPJMSbc.jpg,116.512,6068,6.2,150000000.0,530243742.0,113,Released,False,/ibKeXahq4JD63z6uWQphqoJLvNw.jpg,"Action, Horror, Science Fiction",742536.0,The Meg Collection
93,393345,Cult of Chucky,Cult of Chucky,en,"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.",You may feel a little prick,2017-10-23,/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg,116.318,959,5.8,6500000.0,2200000.0,91,Released,False,/2sHD7FUlgyy1TBAxPtzLF4yDb2D.jpg,"Horror, Thriller",10455.0,Child's Play Collection
94,481084,The Addams Family,The Addams Family,en,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",Think your family is weird?,2019-10-10,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,116.021,1851,6.6,40000000.0,203044905.0,86,Released,False,/uCAy0n0WHTGU4d3LMJtE0fQxCej.jpg,"Animation, Comedy, Family, Fantasy, Horror",750822.0,The Addams Family (Animated) Collection
95,672582,The Deep House,The Deep House,en,"While diving in a remote French lake, a couple of YouTubers who specialize in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realize the worst is yet to come: they are not alone in the house.",Breathe while you still can.,2021-06-30,/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,115.268,717,6.3,0.0,0.0,81,Released,False,/yL9RRZbDVbptqLwiZcK304ck4PL.jpg,Horror,,
96,125509,Wrong Turn 5: Bloodlines,Wrong Turn 5: Bloodlines,en,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",The inbred hillbillies are back!,2012-10-23,/i9prGtsGbWzaH30bp8TXPEs6QGm.jpg,112.707,750,5.4,3000000.0,0.0,91,Released,False,/1dFKtwFarEj47JRJHe9dPpMLyQF.jpg,"Horror, Thriller",52985.0,Wrong Turn Collection
97,523936,Méandre,Meander,fr,"After getting a car ride from an unknown man, Lisa wakes up in a tube. On her arm is strapped a bracelet with a countdown. She quickly understands that every 8 minutes, fire burns an occupied section. She has no choice but to crawl into safe sections to survive. To know why she’s there and how to get out, Lisa will have to face the memories of her dead daughter…",You have just woken up stuck in a pipe full of deadly traps. How far will you go?,2021-05-26,/2OTIAx8AmwGCaXmq5ohQCyPUjdC.jpg,112.295,284,6.0,0.0,700000.0,91,Released,False,/qOnLuCJDFhRzbWzhpA4aoK75vfY.jpg,"Drama, Horror, Science Fiction, Thriller",,
98,591273,Fear Street: 1994,Fear Street: 1994,en,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",Face the evil.,2021-06-28,/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,111.397,1708,6.8,0.0,0.0,107,Released,False,/5C8bfwglg91uZhc2fbfpSjNGamV.jpg,"Fantasy, Horror, Mystery",790370.0,Fear Street Collection
99,774021,Demonic,Demonic,en,A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.,"It's not a dream, it's not reality.",2021-07-29,/pUK9duiCK1PKqWA5rRQ4XBMHITH.jpg,110.83,153,4.9,0.0,0.0,104,Released,False,/tFBVXnqmsmoSFR3rbltTfdGIMgV.jpg,"Drama, Horror, Science Fiction",,
100,22894,Legion,Legion,en,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.","When the last angel falls, the fight for mankind begins.",2010-01-21,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,110.404,2190,5.8,26000000.0,67918658.0,100,Released,False,/jGyIsNQBQ17G92ZxuTErrMl6W1e.jpg,"Action, Fantasy, Horror",,
